计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OW25062900000189,渝北区交巡警-两路大队,2025-06-30 05:30:00,2025-06-30 06:00:00,106.63687,29.726257,0.0,V215线,1,2025-06-30 05:30:00,2025-06-30 05:45:00,34.134,34.3,79.753,158.3,518.732,2025-06-30 04:56:00,大型面包车
2025-06-30,OM25062900002560,两江小博士幼儿园-保亿丽景分园,2025-06-30 06:00:00,2025-06-30 06:10:00,106.470313,29.725997,0.0,V215线,2,2025-06-30 06:08:00,2025-06-30 06:28:00,20.87,23.1,,,,,大型面包车
2025-06-30,OM25062900004022,地质勘察——午餐,2025-06-30 06:30:00,2025-06-30 06:59:00,106.47412,29.76077,0.0,V215线,3,2025-06-30 06:36:00,2025-06-30 06:56:00,5.328,8.4,,,,,大型面包车
2025-06-30,OM25062700000728,北碚区国有土地上房屋征收与补偿安置中心,2025-06-30 06:50:00,2025-06-30 07:15:00,106.411922,29.810434,0.0,V215线,4,2025-06-30 07:14:00,2025-06-30 07:34:00,19.421,17.5,,,,,大型面包车
2025-06-30,OM25062900002311,重庆高新技术产业开发区管理委员会-小锅,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,0.0,V216线,1,2025-06-30 05:40:00,2025-06-30 06:15:00,25.911,18.2,40.698,88.6,892.005,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062700007409,中国铁路成都局集团有限公司重庆建设指挥部,2025-06-30 06:30:00,2025-06-30 06:50:00,106.448115,29.518068,0.0,V216线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,14.787,15.4,,,,,大型面包车
2025-06-30,OM25062900003018,重庆中法供水-梁沱食堂,2025-06-30 05:40:00,2025-06-30 06:00:00,106.469056,29.59934,0.0,V217线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,23.484,18.9,48.334,158.4,1414.848,2025-06-30 05:21:00,大型面包车
2025-06-30,OM25062900002164,重庆市港航海事事务中心,2025-06-30 06:20:00,2025-06-30 06:40:00,106.532812,29.590116,0.0,V217线,2,2025-06-30 06:20:00,2025-06-30 06:40:00,10.937,11.2,,,,,大型面包车
2025-06-30,OM25062900005135,四中队,2025-06-30 06:35:00,2025-06-30 06:55:00,106.530686,29.600396,0.0,V217线,3,2025-06-30 06:50:00,2025-06-30 07:10:00,4.651,10.5,,,,,大型面包车
2025-06-30,OW25062900001211,重庆百幼蒙养托育服务合伙企业（有限合伙）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.532814,29.661553,0.0,V217线,4,2025-06-30 07:24:00,2025-06-30 08:00:00,9.262,14.0,,,,,大型面包车
2025-06-30,OM25062900003572,家属区食堂,2025-06-30 05:00:00,2025-06-30 05:35:00,106.454885,29.546363,0.0,V218线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,26.105,19.6,56.235,209.6,1032.925,2025-06-30 04:40:00,大型面包车
2025-06-30,OM25062800004682,重庆复旦中学附属幼儿园-学生其他类,2025-06-30 06:00:00,2025-06-30 06:20:00,106.583453,29.560892,0.0,V218线,2,2025-06-30 06:00:00,2025-06-30 06:50:00,18.068,26.6,,,,,大型面包车
2025-06-30,OM25062700000410,中国烟草总公司重庆市公司,2025-06-30 06:40:00,2025-06-30 07:00:00,106.56982,29.584005,0.0,V218线,3,2025-06-30 06:56:00,2025-06-30 07:16:00,3.808,6.3,,,,,大型面包车
2025-06-30,OM25062900005384,重庆当代整形外科医院有限公司-客餐,2025-06-30 07:50:00,2025-06-30 08:00:00,106.526006,29.57101,0.0,V218线,4,2025-06-30 07:50:00,2025-06-30 08:10:00,8.254,11.2,,,,,大型面包车
2025-06-30,OM25062900004742,浙商银行-商务接待,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,0.0,V219线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,19.396,20.3,29.897,100.3,983.071,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062700005018,重庆清电新能源开发有限公司,2025-06-30 06:20:00,2025-06-30 06:40:00,106.509122,29.615086,0.0,V219线,2,2025-06-30 06:28:00,2025-06-30 06:48:00,3.838,7.7,,,,,大型面包车
2025-06-30,OM25062900001570,中建五局—观音桥项目,2025-06-30 07:00:00,2025-06-30 07:20:00,106.535406,29.58118,0.0,V219线,3,2025-06-30 07:00:00,2025-06-30 07:20:00,6.663,10.5,,,,,大型面包车
2025-06-30,OM25062900006049,重庆市生态环境监测中心-用品,2025-06-30 06:00:00,2025-06-30 06:20:00,106.498872,29.597912,0.0,V220线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,21.805,19.6,36.687,144.6,489.404,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062700007700,重庆水务环境控股集团有限公司,2025-06-30 06:25:00,2025-06-30 06:35:00,106.505464,29.554275,0.0,V220线,2,2025-06-30 06:33:00,2025-06-30 07:13:00,9.152,13.3,,,,,大型面包车
2025-06-30,OM25062900005205,丽苑大酒店-西餐厅,2025-06-30 07:30:00,2025-06-30 07:50:00,106.466603,29.561936,0.0,V220线,3,2025-06-30 07:30:00,2025-06-30 08:05:00,5.73,11.9,,,,,大型面包车
2025-06-30,OM25062700002652,重庆农村商业银行股份有限公司南岸支行,2025-06-30 05:48:00,2025-06-30 06:20:00,106.549381,29.52491,0.0,V221线,1,2025-06-30 05:48:00,2025-06-30 06:23:00,38.259,30.1,54.884,131.0,301.124,2025-06-30 05:18:00,大型面包车
2025-06-30,OW25062900000124,重庆市巴南区芸峰兰亭幼儿园,2025-06-30 06:30:00,2025-06-30 06:50:00,106.554186,29.450315,0.0,V221线,2,2025-06-30 06:43:00,2025-06-30 07:03:00,13.429,19.6,,,,,大型面包车
2025-06-30,OM25062700006783,巴南不动产登记中心-干副粮油,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543865,29.425925,0.0,V221线,3,2025-06-30 07:09:00,2025-06-30 07:29:00,3.196,6.3,,,,,大型面包车
2025-06-30,OM25062900005900,重庆萤之森酒店管理有限公司,2025-06-30 06:00:00,2025-06-30 06:30:00,106.294148,29.646664,0.0,V222线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,17.169,17.5,34.411,129.9,254.55,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900004604,八食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V222线,2,2025-06-30 06:34:00,2025-06-30 07:24:00,11.222,14.0,,,,,大型面包车
2025-06-30,OM25062900003711,沙照明设施管理-大学城,2025-06-30 07:25:00,2025-06-30 07:45:00,106.341215,29.607477,0.0,V222线,3,2025-06-30 07:32:00,2025-06-30 07:52:00,6.02,8.4,,,,,大型面包车
2025-06-30,OM25062900003685,观音桥十八中一楼-二组,2025-06-30 04:50:00,2025-06-30 05:10:00,106.548222,29.581026,0.0,V223线,1,2025-06-30 04:50:00,2025-06-30 05:10:00,28.399,26.6,59.531,271.6,148.666,2025-06-30 04:23:00,大型面包车
2025-06-30,OM25062700007278,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,0.0,V223线,2,2025-06-30 05:25:00,2025-06-30 06:45:00,4.85,7.0,,,,,大型面包车
2025-06-30,OM25062900004539,重庆南岸腾龙幼儿园,2025-06-30 06:30:00,2025-06-30 07:00:00,106.603476,29.585712,0.0,V223线,3,2025-06-30 06:56:00,2025-06-30 07:16:00,9.563,11.2,,,,,大型面包车
2025-06-30,OM25062900005245,重庆颐悦酒店管理有限公司,2025-06-30 07:30:00,2025-06-30 08:00:00,106.554536,29.619044,0.0,V223线,4,2025-06-30 07:30:00,2025-06-30 07:50:00,7.012,7.0,,,,,大型面包车
2025-06-30,OM25062900006019,烤匠时代广场,2025-06-30 08:30:00,2025-06-30 08:50:00,106.583643,29.564171,0.0,V223线,5,2025-06-30 08:30:00,2025-06-30 08:55:00,9.707,15.4,,,,,大型面包车
2025-06-30,OM25062800001774,重庆中法供水-悦来食堂,2025-06-30 05:40:00,2025-06-30 06:10:00,106.545289,29.741987,0.0,V224线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,29.232,23.1,57.982,135.7,783.249,2025-06-30 05:17:00,大型面包车
2025-06-30,OM25062900000484,中铁建生态环境有限公司-早餐,2025-06-30 06:20:00,2025-06-30 06:40:00,106.402117,29.80278,0.0,V224线,2,2025-06-30 06:20:00,2025-06-30 06:40:00,22.607,16.8,,,,,大型面包车
2025-06-30,OM25062700007719,西南大学-南区老师,2025-06-30 06:30:00,2025-06-30 07:00:00,106.424981,29.816815,0.0,V224线,3,2025-06-30 06:47:00,2025-06-30 07:07:00,3.435,7.0,,,,,大型面包车
2025-06-30,OM25062700006663,西南大学-北区幼儿,2025-06-30 07:00:00,2025-06-30 07:30:00,106.437744,29.834768,0.0,V224线,4,2025-06-30 07:13:00,2025-06-30 07:33:00,2.708,5.6,,,,,大型面包车
2025-06-30,OM25062800001768,重庆中法供水-梁沱食堂,2025-06-30 05:40:00,2025-06-30 06:00:00,106.469056,29.59934,0.0,V225线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,23.484,18.9,35.91,133.9,512.3,2025-06-30 05:21:00,大型面包车
2025-06-30,OM25062900002661,陆军勤务学院训练基地教工食堂,2025-06-30 07:00:00,2025-06-30 07:30:00,106.502051,29.545444,0.0,V225线,2,2025-06-30 07:00:00,2025-06-30 07:35:00,12.426,13.3,,,,,大型面包车
2025-06-30,OM25062900004820,渝北区消防救援支队-支队机关,2025-06-30 06:00:00,2025-06-30 06:30:00,106.57485,29.733029,0.0,V226线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,27.296,26.6,103.165,286.6,2352.892,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062900005092,勤务学院二食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V226线,2,2025-06-30 06:49:00,2025-06-30 07:39:00,46.745,29.4,,,,,大型面包车
2025-06-30,OM25062900004930,烤匠龙湖U城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.299863,29.614446,0.0,V226线,3,2025-06-30 08:40:00,2025-06-30 09:10:00,4.577,7.0,,,,,大型面包车
2025-06-30,OM25062900004635,重庆市凤鸣山中学常温奶面包,2025-06-30 10:00:00,2025-06-30 10:01:00,106.455153,29.534966,0.0,V226线,4,2025-06-30 10:00:00,2025-06-30 10:20:00,24.547,29.4,,,,,大型面包车
2025-06-30,OM25062900004712,中国人民解放军32605部队-保障四队1号食堂 六公里站点,2025-06-30 06:10:00,2025-06-30 06:30:00,106.580548,29.503391,0.0,V227线,1,2025-06-30 06:10:00,2025-06-30 06:30:00,42.653,35.0,60.497,215.0,549.437,2025-06-30 05:35:00,大型面包车
2025-06-30,OM25062900005810,中国人民解放军32605部队-八公里车材站点,2025-06-30 06:30:00,2025-06-30 06:50:00,106.565944,29.48888,0.0,V227线,2,2025-06-30 06:38:00,2025-06-30 06:58:00,3.61,8.4,,,,,大型面包车
2025-06-30,OM25062900004279,烤匠龙湖北城天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.539845,29.583886,0.0,V227线,3,2025-06-30 08:40:00,2025-06-30 09:10:00,14.234,19.6,,,,,大型面包车
2025-06-30,OM25062700007492,重庆市巴南区人民政府惠民街道办事处,2025-06-30 06:20:00,2025-06-30 06:30:00,106.714731,29.464225,0.0,V228线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,55.731,37.8,80.826,94.6,920.725,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900004879,十五中队,2025-06-30 06:30:00,2025-06-30 07:00:00,106.804464,29.648298,0.0,V228线,2,2025-06-30 06:57:00,2025-06-30 07:17:00,25.095,16.8,,,,,大型面包车
2025-06-30,OM25062700006266,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,0.0,V229线,1,2025-06-30 05:25:00,2025-06-30 06:45:00,32.666,26.6,39.057,171.6,213.343,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900001778,重庆金融街融迈置业有限公司,2025-06-30 06:50:00,2025-06-30 07:00:00,106.563338,29.583119,0.0,V229线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,2.362,4.2,,,,,大型面包车
2025-06-30,OM25062900003926,人民支路64号重庆市公路数据服务中心,2025-06-30 07:30:00,2025-06-30 08:20:00,106.560221,29.571241,0.0,V229线,3,2025-06-30 07:30:00,2025-06-30 07:50:00,4.029,8.4,,,,,大型面包车
2025-06-30,OM25062900005188,重庆市巴渝学校,2025-06-30 05:10:00,2025-06-30 05:30:00,106.473143,29.49352,0.0,V230线,1,2025-06-30 05:10:00,2025-06-30 05:30:00,31.835,25.9,56.063,143.6,516.484,2025-06-30 04:44:00,大型面包车
2025-06-30,OM25062900005567,重庆市公安局巴南区分局业务技术用房食堂,2025-06-30 06:20:00,2025-06-30 06:30:00,106.540238,29.37809,0.0,V230线,2,2025-06-30 06:20:00,2025-06-30 06:40:00,20.418,21.7,,,,,大型面包车
2025-06-30,OM25062900002980,巴南人保,2025-06-30 06:30:00,2025-06-30 07:00:00,106.527503,29.38604,0.0,V230线,3,2025-06-30 06:48:00,2025-06-30 07:08:00,3.81,7.7,,,,,大型面包车
2025-06-30,OM25063000002938,成都永辉商业发展有限公司CQ,2025-06-30 18:36:00,2025-06-30 21:36:00,104.121661,30.960375,0.0,EV302线,1,2025-06-30 18:36:00,2025-06-30 23:06:00,303.019,167.3,303.019,437.3,20400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25063000002938,成都永辉商业发展有限公司CQ,2025-06-30 18:36:00,2025-06-30 21:36:00,104.121661,30.960375,0.0,EV303线,1,2025-06-30 18:36:00,2025-06-30 23:06:00,303.019,167.3,303.019,437.3,20400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25063000003912,陕西永辉超市有限公司,2025-06-30 12:00:00,2025-06-30 17:00:00,108.895401,34.24374,0.0,EV304线,1,2025-06-30 12:00:00,2025-06-30 15:45:00,708.667,393.4,708.667,618.4,8400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25062900005250,重庆市巴渝学校,2025-06-30 05:10:00,2025-06-30 05:30:00,106.473143,29.49352,0.0,V053线,1,2025-06-30 05:10:00,2025-06-30 05:30:00,31.835,25.9,113.689,151.7,5087.512,2025-06-30 00:00:00,大型面包车
2025-06-30,OM25062800003818,园林技工学校-教师,2025-06-30 06:10:00,2025-06-30 06:30:00,106.529903,29.539833,0.0,V053线,2,2025-06-30 06:10:00,2025-06-30 06:30:00,13.314,21.7,,,,,大型面包车
2025-06-30,OM25062700001717,重庆市巴南区人民政府鱼洞街道办事处,2025-06-30 05:55:00,2025-06-30 06:15:00,106.524153,29.385368,0.0,V053线,3,2025-06-30 05:55:00,2025-06-30 06:15:00,883.074,490.7,,,,,大型面包车
2025-06-30,OM25062900003245,重庆市渝中区文化和旅游发展委员会,2025-06-30 06:30:00,2025-06-30 06:50:00,106.573154,29.560096,0.0,V053线,4,2025-06-30 06:43:00,2025-06-30 07:05:00,35.479,37.1,,,,,大型面包车
2025-06-30,OM25062900002442,重庆建工第三建设有限责任公司高新建材分公司,2025-06-30 06:00:00,2025-06-30 07:05:00,106.694554,28.973976,0.0,V053线,5,2025-06-30 06:56:00,2025-06-30 07:16:00,79.811,62.3,,,,,大型面包车
2025-06-30,OM25062900001908,招商智翔道路科技（重庆）有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.644376,29.479177,0.0,V053线,6,2025-06-30 07:30:00,2025-06-30 07:54:00,67.803,46.2,,,,,大型面包车
2025-06-30,OM25063000003924,北京永辉商业有限公司,2025-06-30 09:00:00,2025-06-30 19:00:00,116.238701,39.899425,0.0,EV308线,1,2025-06-30 09:00:00,2025-06-30 12:30:00,1758.739,968.1,1758.739,1178.1,38400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25063000003924,北京永辉商业有限公司,2025-06-30 09:00:00,2025-06-30 19:00:00,116.238701,39.899425,0.0,EV306线,1,2025-06-30 09:00:00,2025-06-30 13:30:00,1758.739,968.1,1758.739,1238.1,38400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OW25062700000082,铝都实验幼儿园-教师,2025-06-30 06:00:00,2025-06-30 06:30:00,106.335525,29.306186,0.0,V052线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,52.91,35.7,65.185,169.7,6206.349,2025-06-30 00:00:00,大型面包车
2025-06-30,OM25062900000305,川仪自动化股份-蔡家园区单位食堂,2025-06-30 07:20:00,2025-06-30 07:30:00,106.484414,29.754229,0.0,V052线,2,2025-06-30 07:20:00,2025-06-30 09:57:00,68.743,50.4,,,,,大型面包车
2025-06-30,OM25062900002011,重庆九龙坡区铝都实验幼儿园,2025-06-30 06:00:00,2025-06-30 06:30:00,106.335525,29.306186,0.0,V052线,3,2025-06-30 06:21:00,2025-06-30 06:41:00,911.706,496.3,,,,,大型面包车
2025-06-30,OM25062700007637,重庆九龙坡区铝都实验幼儿园大石堡分园,2025-06-30 07:00:00,2025-06-30 07:30:00,106.333469,29.309595,0.0,V052线,4,2025-06-30 07:00:00,2025-06-30 07:20:00,0.658,1.4,,,,,大型面包车
2025-06-30,OW25062900000012,重庆九龙坡区窑瓦溪幼儿园,2025-06-30 07:20:00,2025-06-30 07:50:00,106.333688,29.317011,0.0,V052线,5,2025-06-30 07:24:00,2025-06-30 07:44:00,1.521,3.5,,,,,大型面包车
2025-06-30,OM25062900004471,重庆丰盛时代餐饮管理有限公司,2025-06-30 07:30:00,2025-06-30 08:00:00,106.368733,29.360143,0.0,V052线,6,2025-06-30 07:54:00,2025-06-30 08:14:00,10.091,10.5,,,,,大型面包车
2025-06-30,OM25063000003924,北京永辉商业有限公司,2025-06-30 09:00:00,2025-06-30 19:00:00,116.238701,39.899425,0.0,EV305线,1,2025-06-30 09:00:00,2025-06-30 13:30:00,1758.739,968.1,1758.739,1238.1,38400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25063000003924,北京永辉商业有限公司,2025-06-30 09:00:00,2025-06-30 19:00:00,116.238701,39.899425,0.0,EV307线,1,2025-06-30 09:00:00,2025-06-30 13:30:00,1758.739,968.1,1758.739,1238.1,38400.0,2025-06-30 00:00:00,4.2米
2025-06-30,OM25062700006270,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,0.0,V048线,1,2025-06-30 05:25:00,2025-06-30 06:45:00,32.666,26.6,78.175,241.6,3162.983,2025-06-30 00:00:00,小型面包车
2025-06-30,OM25062900000542,两路口基地,2025-06-30 05:50:00,2025-06-30 06:30:00,106.554929,29.559583,0.0,V048线,2,2025-06-30 05:50:00,2025-06-30 06:12:00,5.094,8.4,,,,,小型面包车
2025-06-30,OM25062700007150,重庆澋悦房地产开发有限公司,2025-06-30 06:50:00,2025-06-30 07:10:00,106.520006,29.557101,0.0,V048线,3,2025-06-30 06:57:00,2025-06-30 07:27:00,691.52,389.9,,,,,小型面包车
2025-06-30,OM25062900001068,重庆建工桥梁工程有限责任公司,2025-06-30 05:50:00,2025-06-30 06:30:00,106.576253,29.52993,0.0,V048线,4,2025-06-30 06:27:00,2025-06-30 07:50:00,14.524,15.4,,,,,小型面包车
2025-06-30,OM25062700006006,重庆顺泰铁塔制造有限公司-蔬菜,2025-06-30 08:40:00,2025-06-30 09:00:00,106.641637,29.612773,0.0,V048线,5,2025-06-30 08:40:00,2025-06-30 09:00:00,36.091,29.4,,,,,小型面包车
2025-06-30,OM25063000003919,陕西永辉超市有限公司,2025-06-30 12:00:00,2025-06-30 19:00:00,108.895401,34.24374,0.0,EV048线,1,2025-06-30 12:00:00,2025-06-30 12:45:00,687.661,390.6,,,,,小型面包车
2025-06-30,OM25063000002946,湖北永辉中百超市有限公司,2025-06-30 01:47:00,2025-06-30 18:47:00,114.203176,30.610257,0.0,EV052线,1,2025-06-30 01:47:00,2025-06-30 03:02:00,875.127,487.9,,,,,大型面包车
2025-06-30,OM25063000002950,湖北永辉中百超市有限公司,2025-06-30 01:47:00,2025-06-30 18:47:00,114.203176,30.610257,0.0,EV053线,1,2025-06-30 01:47:00,2025-06-30 03:32:00,866.455,483.0,,,,,大型面包车
