计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OM25062900004930,烤匠龙湖U城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.299863,29.614446,4.454,V132线,3,2025-06-30 08:40:00,2025-06-30 09:00:00,16.817,19.6,,,,,大型面包车
2025-06-30,OM25062800000105,重庆市沙坪坝区春田幼儿园,2025-06-30 06:00:00,2025-06-30 06:20:00,106.48455,29.561045,361.301,V133线,1,2025-06-30 06:00:00,2025-06-30 06:25:00,26.473,25.2,50.534,207.92,830.762,2025-06-30 05:35:00,大型面包车
2025-06-30,OM25062900003577,两江小博士锦上华庭幼儿园-学生,2025-06-30 06:40:00,2025-06-30 06:50:00,106.53439,29.611868,167.437,V133线,2,2025-06-30 06:47:00,2025-06-30 07:10:00,9.638,21.7,,,,,大型面包车
2025-06-30,OM25062900003508,中信银行-江北支行（日配）,2025-06-30 07:15:00,2025-06-30 07:36:00,106.543916,29.595574,120.824,V133线,3,2025-06-30 07:16:00,2025-06-30 07:38:00,3.625,6.3,,,,,大型面包车
2025-06-30,OM25062900004932,烤匠IFS国金中心店,2025-06-30 08:40:00,2025-06-30 09:00:00,106.579994,29.583249,181.2,V133线,4,2025-06-30 08:40:00,2025-06-30 09:03:00,10.798,16.8,,,,,大型面包车
2025-06-30,OM25062700002601,重庆三峰卡万塔环境产业有限公司二,2025-06-30 06:10:00,2025-06-30 06:30:00,106.494448,29.454464,1333.133,V134线,1,2025-06-30 06:10:00,2025-06-30 06:58:00,37.278,28.0,51.381,112.35,1374.757,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900000465,二号线白居寺车辆段,2025-06-30 06:50:00,2025-06-30 07:30:00,106.441199,29.397201,41.624,V134线,2,2025-06-30 07:14:00,2025-06-30 07:34:00,14.103,15.4,,,,,大型面包车
2025-06-30,OM25062900005900,重庆萤之森酒店管理有限公司,2025-06-30 06:00:00,2025-06-30 06:30:00,106.294148,29.646664,113.412,V135线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,17.169,17.5,34.02,137.99,840.479,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062700002656,青木关第一幼儿园-教师餐,2025-06-30 06:30:00,2025-06-30 07:00:00,106.311379,29.681187,7.562,V135线,2,2025-06-30 06:34:00,2025-06-30 06:54:00,8.993,12.6,,,,,大型面包车
2025-06-30,OM25062700002657,青木关第一幼儿园-教师餐,2025-06-30 06:30:00,2025-06-30 07:00:00,106.311379,29.681187,21.514,V135线,3,2025-06-30 06:54:00,2025-06-30 07:15:00,0.0,0.0,,,,,大型面包车
2025-06-30,OM25062900003519,重庆创绿环境保护有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.2831,29.666322,697.991,V135线,4,2025-06-30 07:28:00,2025-06-30 08:00:00,7.858,13.3,,,,,大型面包车
2025-06-30,OM25062900001208,考试中心（应急管理局干副）,2025-06-30 06:00:00,2025-06-30 06:30:00,106.506619,29.62111,2.88,V136线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,20.182,16.8,40.206,160.14,633.209,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062900002253,中建五局第三建设有限公司重庆分公司,2025-06-30 06:30:00,2025-06-30 06:35:00,106.50355,29.606218,407.3425,V136线,2,2025-06-30 06:30:00,2025-06-30 06:56:00,2.182,6.3,,,,,大型面包车
2025-06-30,OM25062700005588,重庆市沙坪坝区阳光家园第一幼儿园_教师,2025-06-30 08:00:00,2025-06-30 08:01:00,106.453638,29.650345,222.9868,V136线,3,2025-06-30 08:00:00,2025-06-30 08:23:00,17.842,20.3,,,,,大型面包车
2025-06-30,OM25062900004485,重庆市渝北区人民政府双龙湖街道办事处,2025-06-30 06:00:00,2025-06-30 06:20:00,106.633012,29.717755,631.829,V137线,1,2025-06-30 06:00:00,2025-06-30 06:31:00,31.877,34.3,59.163,244.98,1239.695,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900005626,九中队,2025-06-30 06:20:00,2025-06-30 06:40:00,106.646695,29.732439,537.3359,V137线,2,2025-06-30 06:40:00,2025-06-30 07:08:00,4.088,9.1,,,,,大型面包车
2025-06-30,OM25062900004430,中建五局—中央公园项目部,2025-06-30 07:25:00,2025-06-30 07:30:00,106.590964,29.743122,24.948,V137线,3,2025-06-30 07:25:00,2025-06-30 07:45:00,12.566,16.1,,,,,大型面包车
2025-06-30,OM25062800001557,复兴法庭,2025-06-30 09:10:00,2025-06-30 09:30:00,106.560036,29.793809,45.5823,V137线,4,2025-06-30 09:10:00,2025-06-30 09:31:00,10.632,10.5,,,,,大型面包车
2025-06-30,OM25062700007802,重庆市人口与家庭发展研究中心,2025-06-30 06:40:00,2025-06-30 07:00:00,106.609065,29.657856,599.945,V138线,1,2025-06-30 06:40:00,2025-06-30 07:10:00,33.931,27.3,58.529,167.63,651.871,2025-06-30 06:13:00,大型面包车
2025-06-30,OM25062900005510,中建五局—中央公园项目部,2025-06-30 07:25:00,2025-06-30 07:30:00,106.590964,29.743122,30.222,V138线,2,2025-06-30 07:29:00,2025-06-30 07:49:00,19.983,18.9,,,,,大型面包车
2025-06-30,OM25062900005336,烤匠大悦城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.57822,29.727912,21.704,V138线,3,2025-06-30 08:40:00,2025-06-30 09:00:00,4.615,7.7,,,,,大型面包车
2025-06-30,OM25062800000907,重庆市渝北区道路运输事务中心工会委员会,2025-06-30 06:00:00,2025-06-30 06:20:00,106.619487,29.698856,13.344,V139线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,30.983,30.8,57.119,139.87,564.988,2025-06-30 05:29:00,大型面包车
2025-06-30,OM25062900003229,重庆市地震局,2025-06-30 06:30:00,2025-06-30 07:00:00,106.599907,29.648569,235.195,V139线,2,2025-06-30 06:39:00,2025-06-30 07:03:00,9.116,18.9,,,,,大型面包车
2025-06-30,OM25062800004215,重庆两江新区丹鹤幼儿园,2025-06-30 07:15:00,2025-06-30 07:30:00,106.559716,29.670023,316.4488,V139线,3,2025-06-30 07:24:00,2025-06-30 07:49:00,17.02,21.7,,,,,大型面包车
2025-06-30,OW25062700000058,天骄名城小金星幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:10:00,106.322559,29.587865,57.207,V140线,1,2025-06-30 05:50:00,2025-06-30 06:11:00,16.332,19.6,36.563,136.84,552.877,2025-06-30 05:30:00,大型面包车
2025-06-30,OM25062700003671,青木关第一幼儿园-教师餐,2025-06-30 06:30:00,2025-06-30 07:00:00,106.311379,29.681187,9.07,V140线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,13.035,17.5,,,,,大型面包车
2025-06-30,OM25062900005699,四食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,154.4,V140线,3,2025-06-30 06:59:00,2025-06-30 07:22:00,7.195,9.1,,,,,大型面包车
2025-06-30,OM25062900003357,教职工食堂,2025-06-30 07:00:00,2025-06-30 07:30:00,106.324651,29.635466,332.2,V140线,4,2025-06-30 07:22:00,2025-06-30 07:47:00,0.001,0.7,,,,,大型面包车
2025-06-30,OM25062700006788,重庆市渝北区人民政府人和街道办事处,2025-06-30 06:00:00,2025-06-30 06:20:00,106.543666,29.633111,33.12,V141线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,27.936,23.8,67.416,154.92,1577.171,2025-06-30 05:36:00,大型面包车
2025-06-30,OM25062900003025,中铁二十局集团房地产开发有限公司,2025-06-30 06:30:00,2025-06-30 07:00:00,106.656399,29.503125,357.9028,V141线,2,2025-06-30 06:44:00,2025-06-30 07:10:00,26.337,23.8,,,,,大型面包车
2025-06-30,OM25062900003575,蓝月亮（重庆）有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.633193,29.410934,1186.148,V141线,3,2025-06-30 07:26:00,2025-06-30 08:11:00,13.143,16.8,,,,,大型面包车
2025-06-30,OM25062700006690,浙商银行股份有限公司重庆分行,2025-06-30 06:00:00,2025-06-30 06:30:00,106.496322,29.619746,28.072,V142线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,19.396,20.3,55.72,94.75,150.288,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062800004147,重庆市巴南区理想城幼儿园,2025-06-30 06:40:00,2025-06-30 07:00:00,106.528709,29.434222,122.216,V142线,2,2025-06-30 06:53:00,2025-06-30 07:14:00,36.324,32.2,,,,,大型面包车
2025-06-30,OM25062700007065,中电建重庆勘测设计研究院有限公司,2025-06-30 06:10:00,2025-06-30 06:40:00,106.516845,29.616736,475.737,V143线,1,2025-06-30 06:10:00,2025-06-30 06:37:00,21.168,18.9,60.137,207.28,1290.012,2025-06-30 05:51:00,大型面包车
2025-06-30,OM25062900000362,重庆中兴软件有限责任公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.518746,29.625885,636.725,V143线,2,2025-06-30 07:00:00,2025-06-30 07:31:00,2.995,7.0,,,,,大型面包车
2025-06-30,OM25062900003068,中信银行股份有限公司重庆沙坪坝支行（日配）,2025-06-30 07:30:00,2025-06-30 08:00:00,106.470524,29.558169,103.073,V143线,3,2025-06-30 07:46:00,2025-06-30 08:08:00,15.473,15.4,,,,,大型面包车
2025-06-30,OM25062900003753,重庆曾家岩大桥建设管理有限公司_素菜,2025-06-30 08:00:00,2025-06-30 08:30:00,106.555505,29.571809,34.515,V143线,4,2025-06-30 08:27:00,2025-06-30 08:47:00,11.143,18.9,,,,,大型面包车
2025-06-30,OM25062900005311,烤匠万象城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.524528,29.522457,39.962,V143线,5,2025-06-30 08:58:00,2025-06-30 09:18:00,9.358,10.5,,,,,大型面包车
2025-06-30,OW25062900001145,重庆今瑜医药股份有限公司,2025-06-30 06:00:00,2025-06-30 07:00:00,106.635165,29.478089,80.37,V144线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,48.013,35.0,89.293,216.0,191.53,2025-06-30 05:25:00,大型面包车
2025-06-30,OM25062800005141,理想城幼儿园-教师,2025-06-30 06:40:00,2025-06-30 07:00:00,106.528709,29.434222,44.576,V144线,2,2025-06-30 06:44:00,2025-06-30 07:05:00,24.69,23.1,,,,,大型面包车
2025-06-30,OM25062900006022,烤匠时代天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.517705,29.543923,66.584,V144线,3,2025-06-30 08:40:00,2025-06-30 09:01:00,16.59,23.8,,,,,大型面包车
2025-06-30,OM25062900004820,渝北区消防救援支队-支队机关,2025-06-30 06:00:00,2025-06-30 06:30:00,106.57485,29.733029,401.3746,V145线,1,2025-06-30 06:00:00,2025-06-30 06:26:00,27.296,26.6,55.836,132.96,850.739,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062900004894,十一中队,2025-06-30 06:40:00,2025-06-30 07:00:00,106.631277,29.685932,258.486,V145线,2,2025-06-30 06:46:00,2025-06-30 07:09:00,16.083,19.6,,,,,大型面包车
2025-06-30,OM25062900004073,考试中心（西南基地干副）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,190.878,V145线,3,2025-06-30 07:23:00,2025-06-30 07:46:00,12.457,14.0,,,,,大型面包车
2025-06-30,OM25062900002295,重庆高新技术产业开发区管理委员会-凉菜,2025-06-30 05:40:00,2025-06-30 06:00:00,106.342437,29.518986,100.45,V146线,1,2025-06-30 05:40:00,2025-06-30 06:02:00,25.911,18.2,50.849,121.3,411.892,2025-06-30 05:22:00,大型面包车
2025-06-30,OM25062900002756,西南医院杏林楼一楼,2025-06-30 06:20:00,2025-06-30 06:50:00,106.454078,29.53965,105.0,V146线,2,2025-06-30 06:20:00,2025-06-30 06:42:00,17.949,18.2,,,,,大型面包车
2025-06-30,OW25062900000103,重庆万泰建设-万科白鹤岭项目,2025-06-30 07:00:00,2025-06-30 07:30:00,106.459735,29.575523,206.4425,V146线,3,2025-06-30 07:00:00,2025-06-30 07:23:00,6.989,11.2,,,,,大型面包车
2025-06-30,OM25062900004496,重庆市公安局巴南区分局业务技术用房食堂,2025-06-30 06:20:00,2025-06-30 06:30:00,106.540238,29.37809,859.752,V147线,1,2025-06-30 06:20:00,2025-06-30 06:56:00,49.333,37.8,55.574,110.31,1227.231,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062700006785,重庆市巴南不动产登记中心,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543865,29.425925,367.479,V147线,2,2025-06-30 07:07:00,2025-06-30 07:33:00,6.241,10.5,,,,,大型面包车
2025-06-30,OM25062700007281,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,64.782,V148线,1,2025-06-30 05:25:00,2025-06-30 05:46:00,32.666,26.6,59.887,173.56,2587.236,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900005071,重庆市渝北区人民政府人和街道办事处,2025-06-30 06:00:00,2025-06-30 06:20:00,106.543666,29.633111,1004.5995,V148线,2,2025-06-30 06:00:00,2025-06-30 06:40:00,10.104,14.0,,,,,大型面包车
2025-06-30,OM25062800000098,中机中联-中机建筑大厦,2025-06-30 06:30:00,2025-06-30 07:00:00,106.498158,29.548044,1517.8545,V148线,3,2025-06-30 06:59:00,2025-06-30 07:52:00,17.117,18.9,,,,,大型面包车
2025-06-30,OM25062900004312,两江小博士锦上华庭幼儿园-老师,2025-06-30 06:40:00,2025-06-30 06:50:00,106.53439,29.611868,18.14,V149线,1,2025-06-30 06:40:00,2025-06-30 07:00:00,24.717,21.0,32.359,81.45,48.17,2025-06-30 06:19:00,大型面包车
2025-06-30,OM25062800005306,川仪自动化股份-办公室,2025-06-30 07:20:00,2025-06-30 07:30:00,106.499266,29.620207,30.03,V149线,2,2025-06-30 07:20:00,2025-06-30 07:40:00,7.642,10.5,,,,,大型面包车
2025-06-30,OM25062800005862,重庆中国三峡博物馆-大礼堂,2025-06-30 06:10:00,2025-06-30 06:30:00,106.556882,29.568347,25.0,V150线,1,2025-06-30 06:10:00,2025-06-30 06:30:00,30.016,28.0,39.775,90.32,508.3,2025-06-30 05:42:00,大型面包车
2025-06-30,OM25062900002673,陆军勤务学院训练基地第一食堂,2025-06-30 06:30:00,2025-06-30 06:50:00,106.504022,29.541437,483.3,V150线,2,2025-06-30 06:45:00,2025-06-30 07:12:00,9.759,14.7,,,,,大型面包车
2025-06-30,OM25062900004377,重庆博通水利信息网络有限公司,2025-06-30 05:15:00,2025-06-30 05:40:00,106.509583,29.614488,482.328,V151线,1,2025-06-30 05:15:00,2025-06-30 05:42:00,22.134,19.6,54.646,168.6,1147.79,2025-06-30 04:55:00,大型面包车
2025-06-30,OM25062700007262,国家税务总局重庆两江新区税务局,2025-06-30 06:00:00,2025-06-30 06:30:00,106.564296,29.654847,445.427,V151线,2,2025-06-30 06:00:00,2025-06-30 06:27:00,10.813,14.7,,,,,大型面包车
2025-06-30,OM25062900004081,考试中心（西南基地水果）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,32.94,V151线,3,2025-06-30 07:00:00,2025-06-30 07:20:00,21.698,23.1,,,,,大型面包车
2025-06-30,OM25062900004069,考试中心（西南基地水果）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,187.095,V151线,4,2025-06-30 07:21:00,2025-06-30 07:44:00,0.001,0.7,,,,,大型面包车
2025-06-30,OM25062700006269,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,15.25,V152线,1,2025-06-30 05:25:00,2025-06-30 05:45:00,32.666,26.6,76.954,246.08,1242.458,2025-06-30 04:58:00,大型面包车
2025-06-30,OM25062900005573,重庆中国三峡博物馆-大礼堂,2025-06-30 06:10:00,2025-06-30 06:30:00,106.556882,29.568347,609.7725,V152线,2,2025-06-30 06:10:00,2025-06-30 06:40:00,3.915,5.6,,,,,大型面包车
2025-06-30,OM25062700007624,中国邮政集团有限公司重庆市江北区分公司,2025-06-30 06:40:00,2025-06-30 07:00:00,106.548418,29.585873,291.8359,V152线,3,2025-06-30 06:50:00,2025-06-30 07:14:00,5.124,9.8,,,,,大型面包车
2025-06-30,OM25062700000809,九龙坡铁路幼儿园,2025-06-30 08:00:00,2025-06-30 08:01:00,106.545594,29.500913,154.285,V152线,4,2025-06-30 08:00:00,2025-06-30 08:22:00,18.855,23.8,,,,,大型面包车
2025-06-30,OM25062900004281,烤匠龙湖源著,2025-06-30 08:40:00,2025-06-30 09:00:00,106.49598,29.60528,171.315,V152线,5,2025-06-30 08:42:00,2025-06-30 09:04:00,16.394,19.6,,,,,大型面包车
2025-06-30,OM25062800004446,电信老机关食堂,2025-06-30 05:10:00,2025-06-30 05:30:00,106.520534,29.545507,24.0,V153线,1,2025-06-30 05:10:00,2025-06-30 05:30:00,30.61,28.7,50.67,154.4,1144.241,2025-06-30 04:41:00,大型面包车
2025-06-30,OM25062700007627,佳华-学生,2025-06-30 05:30:00,2025-06-30 05:50:00,106.539246,29.599319,532.7445,V153线,2,2025-06-30 05:47:00,2025-06-30 06:15:00,14.305,16.8,,,,,大型面包车
2025-06-30,OM25062700007680,长江重庆航道局,2025-06-30 06:00:00,2025-06-30 06:45:00,106.533262,29.609008,521.2753,V153线,3,2025-06-30 06:20:00,2025-06-30 06:48:00,2.377,4.9,,,,,大型面包车
2025-06-30,OM25062900002067,两江人和嘉欣幼儿园-学生,2025-06-30 06:50:00,2025-06-30 07:15:00,106.534572,29.627245,66.2214,V153线,4,2025-06-30 06:55:00,2025-06-30 07:16:00,3.378,6.3,,,,,大型面包车
2025-06-30,OM25062900002909,重庆市九龙坡区市场监督管理局,2025-06-30 06:00:00,2025-06-30 06:20:00,106.519389,29.511181,345.906,V154线,1,2025-06-30 06:00:00,2025-06-30 06:25:00,37.083,28.7,59.77,169.0,421.307,2025-06-30 05:31:00,大型面包车
2025-06-30,OM25062900000994,重庆金融街融迈置业有限公司,2025-06-30 06:50:00,2025-06-30 07:00:00,106.563338,29.583119,0.54,V154线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,15.4,19.6,,,,,大型面包车
2025-06-30,OM25062700007383,中信银行股份有限公司重庆分行（日配）,2025-06-30 07:00:00,2025-06-30 07:15:00,106.577057,29.578312,54.956,V154线,3,2025-06-30 07:15:00,2025-06-30 07:36:00,2.788,4.9,,,,,大型面包车
2025-06-30,OM25062900002766,重庆曾家岩大桥建设管理有限公司_荤菜,2025-06-30 08:00:00,2025-06-30 08:30:00,106.555505,29.571809,19.905,V154线,4,2025-06-30 08:00:00,2025-06-30 08:20:00,4.499,7.0,,,,,大型面包车
2025-06-30,OM25062700002881,重庆建工第二建设有限公司,2025-06-30 05:50:00,2025-06-30 06:13:00,106.464633,29.556611,707.003,V155线,1,2025-06-30 05:50:00,2025-06-30 06:23:00,28.841,23.1,59.617,213.55,860.252,2025-06-30 05:27:00,大型面包车
2025-06-30,OM25062900001936,金融街重庆裕隆实业有限公司,2025-06-30 06:40:00,2025-06-30 06:50:00,106.454312,29.585594,123.3449,V155线,2,2025-06-30 06:40:00,2025-06-30 07:02:00,10.178,17.5,,,,,大型面包车
2025-06-30,OM25062900004257,烤匠来福士-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.594307,29.570101,29.904,V155线,3,2025-06-30 08:40:00,2025-06-30 09:00:00,20.598,32.9,,,,,大型面包车
2025-06-30,OM25062900005196,重庆市应能应急救援有限公司（直属支队）,2025-06-30 05:00:00,2025-06-30 05:20:00,106.542752,29.816575,516.892,V156线,1,2025-06-30 05:00:00,2025-06-30 05:28:00,31.243,26.6,55.747,154.93,725.89,2025-06-30 04:33:00,大型面包车
2025-06-30,OM25062700004072,重庆两江新区水土高新技术产业园建设投资有限公司,2025-06-30 06:00:00,2025-06-30 06:35:00,106.535587,29.807428,152.505,V156线,2,2025-06-30 06:00:00,2025-06-30 06:22:00,1.893,3.5,,,,,大型面包车
2025-06-30,OM25062900002569,重庆市渝北区科学技术协会,2025-06-30 06:25:00,2025-06-30 06:55:00,106.634226,29.719035,56.493,V156线,3,2025-06-30 06:47:00,2025-06-30 07:08:00,22.611,25.2,,,,,大型面包车
2025-06-30,OM25062900002009,重庆市渝北区启诚巴蜀小学_2,2025-06-30 03:20:00,2025-06-30 03:50:00,106.557964,29.718163,456.6,V157线,1,2025-06-30 03:20:00,2025-06-30 03:47:00,24.106,23.1,79.383,248.48,782.128,2025-06-30 02:57:00,大型面包车
2025-06-30,OM25062700003666,重庆三峰卡万塔环境产业有限公司,2025-06-30 06:10:00,2025-06-30 06:30:00,106.494448,29.454464,220.9,V157线,2,2025-06-30 06:10:00,2025-06-30 06:33:00,43.951,38.5,,,,,大型面包车
2025-06-30,OM25062900003613,重庆农村商业银行股份有限公司巴南支行,2025-06-30 06:40:00,2025-06-30 07:00:00,106.544137,29.415566,104.628,V157线,3,2025-06-30 06:44:00,2025-06-30 07:05:00,11.326,10.5,,,,,大型面包车
2025-06-30,OM25062700000975,重庆市人口和计划生育科学技术研究院附属医院,2025-06-30 05:55:00,2025-06-30 06:15:00,106.537811,29.590335,244.7854,V158线,1,2025-06-30 05:55:00,2025-06-30 06:19:00,26.129,22.4,49.524,125.86,728.478,2025-06-30 05:33:00,大型面包车
2025-06-30,OM25062800000138,重庆市人口与家庭发展研究中心-耗材,2025-06-30 06:40:00,2025-06-30 07:00:00,106.609065,29.657856,2.0,V158线,2,2025-06-30 06:40:00,2025-06-30 07:00:00,13.193,16.8,,,,,大型面包车
2025-06-30,OM25062900004078,考试中心（西南基地菜）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,481.693,V158线,3,2025-06-30 07:11:00,2025-06-30 07:38:00,10.202,11.2,,,,,大型面包车
2025-06-30,OM25062900004584,中建五局—重庆凤栖湖项目,2025-06-30 06:00:00,2025-06-30 06:10:00,106.325398,29.53605,9.986,V159线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,28.077,20.3,72.106,122.32,234.991,2025-06-30 05:40:00,大型面包车
2025-06-30,OM25062900004604,八食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,32.65,V159线,2,2025-06-30 06:37:00,2025-06-30 06:57:00,18.625,16.8,,,,,大型面包车
2025-06-30,OM25062900000540,太极涵菡渝北分公司-二楼早餐,2025-06-30 07:10:00,2025-06-30 07:30:00,106.491675,29.63761,192.355,V159线,3,2025-06-30 07:19:00,2025-06-30 07:42:00,25.404,21.7,,,,,大型面包车
2025-06-30,OM25062800000554,重庆市渝北区北城书画艺术学校,2025-06-30 06:00:00,2025-06-30 06:30:00,106.51144,29.595375,104.388,V160线,1,2025-06-30 06:00:00,2025-06-30 06:22:00,23.629,23.1,40.871,85.18,118.892,2025-06-30 05:37:00,大型面包车
2025-06-30,OW25062700001111,静苑观江岭幼儿园-教师,2025-06-30 06:30:00,2025-06-30 06:50:00,106.541018,29.504005,14.504,V160线,2,2025-06-30 06:42:00,2025-06-30 07:02:00,17.242,20.3,,,,,大型面包车
2025-06-30,OM25062700001814,重庆市南岸区房屋征收中心,2025-06-30 05:59:00,2025-06-30 06:20:00,106.587459,29.543327,139.22,V161线,1,2025-06-30 05:59:00,2025-06-30 06:21:00,38.074,35.7,48.466,178.53,496.457,2025-06-30 05:23:00,大型面包车
2025-06-30,OM25062900001987,重庆中国三峡博物馆-丹回路,2025-06-30 06:45:00,2025-06-30 07:00:00,106.556809,29.517229,235.297,V161线,2,2025-06-30 06:45:00,2025-06-30 07:09:00,5.362,7.7,,,,,大型面包车
2025-06-30,OM25062900005331,烤匠万象城,2025-06-30 08:00:00,2025-06-30 08:20:00,106.524528,29.522457,121.94,V161线,3,2025-06-30 08:00:00,2025-06-30 08:22:00,5.03,6.3,,,,,大型面包车
2025-06-30,OM25062800001921,重庆凯源石油天然气有限责任公司巴南分公司,2025-06-30 05:30:00,2025-06-30 06:00:00,106.527229,29.467279,42.52,V162线,1,2025-06-30 05:30:00,2025-06-30 05:51:00,41.523,30.8,54.479,105.95,385.74,2025-06-30 04:59:00,大型面包车
2025-06-30,OM25062900004495,重庆市公安局巴南区分局业务技术用房食堂,2025-06-30 06:20:00,2025-06-30 06:30:00,106.540238,29.37809,343.22,V162线,2,2025-06-30 06:20:00,2025-06-30 06:45:00,12.956,20.3,,,,,大型面包车
2025-06-30,OM25062900003197,渝北区消防救援支队-台商站点,2025-06-30 06:00:00,2025-06-30 06:30:00,106.616885,29.676158,77.3065,V163线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,37.214,33.6,59.989,127.08,309.499,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062700000321,重庆金泰国有资产经营有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.794496,29.687276,232.192,V163线,2,2025-06-30 07:10:00,2025-06-30 07:33:00,22.775,21.0,,,,,大型面包车
2025-06-30,OM25062900005397,重庆市凤鸣山中学-1楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,50.2,V164线,1,2025-06-30 06:00:00,2025-06-30 06:21:00,27.564,21.7,33.454,301.51,1114.977,2025-06-30 05:38:00,大型面包车
2025-06-30,OM25062900000472,重庆市沙坪坝区档案馆,2025-06-30 06:30:00,2025-06-30 06:35:00,106.453437,29.546603,72.329,V164线,2,2025-06-30 06:30:00,2025-06-30 06:51:00,2.921,8.4,,,,,大型面包车
2025-06-30,OM25062900004635,重庆市凤鸣山中学常温奶面包,2025-06-30 10:00:00,2025-06-30 10:01:00,106.455153,29.534966,992.448,V164线,3,2025-06-30 10:00:00,2025-06-30 10:40:00,2.969,9.1,,,,,大型面包车
2025-06-30,OM25062900003685,观音桥十八中一楼-二组,2025-06-30 04:50:00,2025-06-30 05:10:00,106.548222,29.581026,18.9,V165线,1,2025-06-30 04:50:00,2025-06-30 05:10:00,28.399,26.6,60.241,207.94,3548.645,2025-06-30 04:23:00,大型面包车
2025-06-30,OM25062800005133,重庆两江新区中医院,2025-06-30 05:30:00,2025-06-30 05:50:00,106.484789,29.62849,2287.645,V165线,2,2025-06-30 05:30:00,2025-06-30 06:42:00,10.971,14.0,,,,,大型面包车
2025-06-30,OM25062900003474,重庆瑜煌电力设备制造有限公司-蔬菜,2025-06-30 07:00:00,2025-06-30 07:30:00,106.481465,29.771363,1242.1,V165线,3,2025-06-30 07:05:00,2025-06-30 07:51:00,20.871,23.1,,,,,大型面包车
2025-06-30,OM25062700007768,重庆两江新区爱德蒙幼儿园-学生,2025-06-30 06:00:00,2025-06-30 06:20:00,106.583517,29.661082,272.694,V166线,1,2025-06-30 06:00:00,2025-06-30 06:24:00,26.533,25.2,35.992,88.99,559.084,2025-06-30 05:35:00,大型面包车
2025-06-30,OW25062700000022,重庆市渝北区盛果誉峰幼儿园,2025-06-30 06:30:00,2025-06-30 07:00:00,106.583455,29.7242,286.39,V166线,2,2025-06-30 06:39:00,2025-06-30 07:04:00,9.459,15.4,,,,,大型面包车
2025-06-30,OM25062900004518,考试中心（应急管理局菜）,2025-06-30 06:00:00,2025-06-30 06:30:00,106.506619,29.62111,783.198,V167线,1,2025-06-30 06:00:00,2025-06-30 06:35:00,20.182,16.8,28.942,123.34,845.768,2025-06-30 05:43:00,大型面包车
2025-06-30,OM25062900004768,烤匠光环购物中心-员工餐,2025-06-30 07:00:00,2025-06-30 07:30:00,106.53562,29.656515,46.746,V167线,2,2025-06-30 07:00:00,2025-06-30 07:21:00,7.286,13.3,,,,,大型面包车
